user,gesture,sequence,x,y,z,time
3,0,8,-0.6567409962143912,0.8609132985382363,0.45610311365280043,3772.0
3,0,8,-0.6607896030659008,0.8502313963895872,0.4553091374895069,3801.0
3,0,8,-0.6630586025101535,0.838623442240148,0.45384469256609944,3849.0
3,0,8,-0.6661729154728531,0.82518492018217,0.45142747624674007,3881.0
3,0,9,-0.48721114558057615,0.8168935243611422,0.3572795471949028,10.0
3,0,9,-0.48743359650648327,0.8258740751595024,0.3578088646370988,41.0
3,0,9,-0.48714441030280403,0.8256802503221277,0.35839111382351396,72.0
3,0,9,-0.48583194983995204,0.8257448586012525,0.3590086508394088,106.0
3,0,9,-0.48474194030300716,0.8262617248342516,0.3596614756847824,138.0
3,0,9,-0.48294008780315945,0.8272093129280835,0.36033194444489736,170.0
3,0,9,-0.48051537271077194,0.8306981600008276,0.36100241320501136,200.0
3,0,9,-0.4783798438220636,0.8307843043729942,0.3617258137093454,232.0
3,0,9,-0.4756881876185874,0.8310212013964522,0.36248450204315924,267.0
3,0,9,-0.47281857067438565,0.8351130590743622,0.3633490538654112,296.0
3,0,9,-0.47313000197065563,0.8347684815856959,0.36421360568766425,344.0
3,0,9,-0.48140517641440034,0.8330025219562822,0.365113445339396,376.0
3,0,9,-0.5074096896529426,0.8342300792596553,0.36622501196800716,408.0
3,0,9,-0.548830052056848,0.8255941059499612,0.3680070473567313,443.0
3,0,9,-0.60357522492259,0.8045533430482874,0.3703713319318715,474.0
3,0,9,-0.675827285657222,0.7875182934523571,0.37344137309660547,504.0
3,0,9,-0.7685448315753091,0.7803898466555772,0.37637026294342046,537.0
3,0,9,-0.856323966938258,0.7197442086503438,0.3788580549217393,571.0
3,0,9,-0.9393426524867946,0.6671961416287637,0.38094003686104166,600.0
3,0,9,-1.0125957423880088,0.6146265385141418,0.3825632770171075,632.0
3,0,9,-1.089474782381509,0.5645120500062663,0.3838159949636366,664.0
3,0,9,-1.155542707375923,0.5029403600002427,0.38448646372375156,697.0
3,0,9,-1.2242133082034505,0.418712700114423,0.3845923272121908,744.0
3,0,9,-1.2949971928270958,0.3769326796136585,0.3832161018624821,776.0
3,0,9,-1.3490527678225257,0.2551245373701926,0.37809936658792553,809.0
3,0,9,-1.4062449008732458,0.18366778065806028,0.3652193088278352,840.0
3,0,9,-1.4661954254052143,0.10870064078014215,0.34337614237990216,872.0
3,0,9,-1.5123539925309413,0.05720784231760196,0.3093233869319918,904.0
3,0,9,-1.5517500515090918,-0.00014277345226187472,0.26856594388293975,937.0
3,0,9,-1.5743733106738462,-0.11200124071049425,0.22662635854631707,968.0
3,0,9,-1.5971745305793257,-0.17309913666960192,0.18034637018369198,1001.0
3,0,9,-1.6111222036337018,-0.2587266426031275,0.13572490980661245,1033.0
3,0,9,-1.6213771913180202,-0.3613030537604168,0.09039769283993922,1065.0
3,0,9,-1.6288960326136808,-0.46764828119999163,0.049357947155049285,1097.0
3,0,9,-1.6307201302061192,-0.5627732041648766,0.00729485441524804,1144.0
3,0,9,-1.6308536007616632,-0.6363620340881304,-0.0352093361930494,1177.0
3,0,9,-1.6272276506693772,-0.7102739054070085,-0.0743082512565559,1209.0
3,0,9,-1.6024243724307334,-0.825922725040568,-0.11054885213220685,1241.0
3,0,9,-1.5591799124343897,-0.8934814489121651,-0.14894201060611964,1273.0
3,0,9,-1.5011424658652224,-0.9505736315655293,-0.1887643261739602,1304.0
3,0,9,-1.4193917505943567,-1.0503718867204483,-0.22588712278660353,1337.0
3,0,9,-1.3518556494889553,-1.1143340830540929,-0.2645802278110936,1369.0
3,0,9,-1.2658561215332633,-1.1977218353112888,-0.30057381388038634,1400.0
3,0,9,-1.1815472206144653,-1.2706861185363352,-0.3347324328167349,1432.0
3,0,9,-1.1017985636767633,-1.3097956634999375,-0.37284328865481087,1464.0
3,0,9,-1.011505732851064,-1.3699459713652136,-0.4059962044509875,1499.0
3,0,9,-0.9143391684148345,-1.4123290024711437,-0.4366613282688463,1546.0
3,0,9,-0.8236014357373208,-1.4463560294769209,-0.46725587642774563,1579.0
3,0,9,-0.7347100457448363,-1.4757743325717891,-0.49675650187277415,1610.0
3,0,9,-0.6489552138076421,-1.485228677417065,-0.5249338337123132,1644.0
3,0,9,-0.5538796880749397,-1.525651924056207,-0.548929557758509,1673.0
3,0,9,-0.45268676187979134,-1.577144722518747,-0.5676673952122293,1706.0
3,0,9,-0.37044665457192966,-1.5792552596368268,-0.5840056602613297,1738.0
3,0,9,-0.2777735988390241,-1.5806766417775744,-0.5966563471298022,1771.0
3,0,9,-0.18536748421720703,-1.5923922763922218,-0.6063252124072397,1804.0
3,0,9,-0.10059143635400414,-1.5963118453257987,-0.6132239830705204,1834.0
3,0,9,-0.01603783941670841,-1.584746963362443,-0.6182701426861175,1866.0
3,0,9,0.07957156853817114,-1.5678842025108455,-0.6218342134635667,1899.0
3,0,9,0.16804030177143223,-1.5505261115192908,-0.6243925811008451,1944.0
3,0,9,0.2487454976905348,-1.511524247020897,-0.62612168474535,1979.0
3,0,9,0.334500329627729,-1.465566224470056,-0.6268627291644245,2009.0
3,0,9,0.4193208676761133,-1.4061481437681955,-0.626792153505465,2043.0
3,0,9,0.4924182419291924,-1.2855890949211441,-0.6247454593956424,2073.0
3,0,9,0.544338288035914,-1.2690493754651713,-0.6156941311340999,2107.0
3,0,9,0.6167905546038623,-1.1965804223800822,-0.5991617830228604,2137.0
3,0,9,0.6767188340432402,-1.1198903950588337,-0.5729429257194443,2169.0
3,0,9,0.7412296025563045,-1.0021956465863193,-0.5403899030244211,2201.0
3,0,9,0.799645215699514,-0.9178172340492082,-0.5025613498221841,2234.0
3,0,9,0.8512315854173748,-0.7928863583147058,-0.4605335449118626,2264.0
3,0,9,0.8827751267110041,-0.7082710487541369,-0.4185939595752399,2315.0
3,0,9,0.9095582181902212,-0.5863121538593795,-0.37940682493803457,2345.0
3,0,9,0.9288002232811869,-0.5143385309142481,-0.3369732099886966,2378.0
3,0,9,0.9436599451317825,-0.4236715792089808,-0.29205180306103984,2409.0
3,0,9,0.9555610696678134,-0.30909956422750284,-0.2487359923747085,2443.0
3,0,9,0.9558280107789019,-0.2121225372610376,-0.20275595056266066,2473.0
3,0,9,0.9560949518899904,-0.11247503475741014,-0.1581874219298012,2507.0
3,0,9,0.9439046411502803,-0.04050141181227871,-0.11358360546746106,2536.0
3,0,9,0.9314696343920724,0.062354968554551846,-0.07429060734181651,2571.0
3,0,9,0.9019059063390162,0.15461559114489984,-0.03642676631009974,2600.0
3,0,9,0.8584834856019469,0.22129133520178992,-0.000821346365083028,2634.0
3,0,9,0.8034491265325256,0.28525353153543453,0.032843242958550255,2664.0
3,0,9,0.7434986020005573,0.4463650435798775,0.06357894243536753,2714.0
3,0,9,0.6657297583034285,0.4807151119812792,0.09886677191506664,2744.0
3,0,9,0.5949236285871927,0.551439641529996,0.13067875019101532,2777.0
3,0,9,0.5155753833161235,0.6094363400911088,0.16039110261292228,2809.0
3,0,9,0.4413212642483273,0.6681006575365123,0.18915068363887738,2842.0
3,0,9,0.36341894999565444,0.7165784029732241,0.21535189702755322,2876.0
3,0,9,0.2781090199102745,0.7368654026184406,0.24042389987287952,2906.0
3,0,9,0.18614780714027163,0.8061900861194513,0.2656546979508641,2938.0
3,0,9,0.09821295612918772,0.8119617590546087,0.2891034606401246,2971.0
3,0,9,0.0014468033595911134,0.8319472533972423,0.3103467339869031,3003.0
3,0,9,-0.07245139422675363,0.8364913690290265,0.32673793078022356,3033.0
3,0,9,-0.17660291773646655,0.8812218342764945,0.34125887261112003,3066.0
3,0,9,-0.25236970310043116,0.8768500073890433,0.35371547641745354,3115.0
3,0,9,-0.3286481255939821,0.8759024192952116,0.3644076887498023,3146.0
3,0,9,-0.38523964114475306,0.8759239553882532,0.3737942513914028,3178.0
3,0,9,-0.44227605854733826,0.8775176262733339,0.38136349081479753,3209.0
3,0,9,-0.49722143724639656,0.8738780265492981,0.38741535357056656,3240.0
3,0,9,-0.5500757772419278,0.8758593471091283,0.3920557031471463,3275.0
3,0,9,-0.5850673078871176,0.8732319437580494,0.39581385698673455,3306.0
3,0,9,-0.6170335059399705,0.8639498876571062,0.3986721711745901,3337.0
3,0,9,-0.6458853910301239,0.8565414716507851,0.400877660517071,3368.0
3,0,9,-0.6657057685284481,0.8485731172253816,0.4025538324173569,3399.0
3,0,9,-0.6766058638978969,0.828458406324498,0.40387712602284553,3432.0
3,0,9,-0.6904868016745012,0.8231389913432151,0.4048651852482771,3464.0
3,0,9,-0.6975607411183475,0.8094851083548209,0.40555329792313144,3512.0
3,0,9,-0.703388955377114,0.802184372813708,0.4059414640474085,3544.0
3,0,9,-0.7058136704695015,0.7934191829457642,0.4060826153653274,3576.0
3,0,9,-0.7090392088951549,0.793246894201431,0.4060826153653274,3608.0
3,0,9,-0.7103294242654161,0.7889181395000632,0.40587088838844904,3640.0
3,0,9,-0.710262688987644,0.7870875715915245,0.40532392703151365,3672.0
3,0,9,-0.7109077966727747,0.7854723646134022,0.40423000431764283,3704.0
3,0,9,-0.711419433802361,0.7838571576352799,0.4026244080763164,3736.0
3,0,9,-0.7104628948209604,0.7765133499080836,0.40056007005175437,3769.0
3,0,9,-0.7104628948209604,0.7745966376273785,0.3979840584997357,3800.0
3,0,9,-0.7103739144505974,0.7745104932552119,0.3948963734202624,3832.0
3,0,9,-0.7111524926912725,0.7739505548361295,0.39138523438703227,3865.0
3,0,10,-0.6910651740818596,0.7661760252481007,0.3241089874839858,17.0
3,0,10,-0.6890631157486956,0.767382046458432,0.3240913435692464,49.0
3,0,10,-0.686638400656308,0.7654868702707684,0.3240913435692464,81.0
3,0,10,-0.685548391119363,0.7679204487844727,0.3241089874839858,113.0
3,0,10,-0.6851924696379117,0.769837161065178,0.3241619192282059,145.0
3,0,10,-0.685014508897186,0.7700309859025526,0.3242854266313845,178.0
3,0,10,-0.684324911026874,0.7704186355773021,0.3244795096935225,209.0
3,0,10,-0.6861934988044938,0.7737136578126717,0.3247618123293604,242.0
3,0,10,-0.6876616749154807,0.7737136578126717,0.3251852662831172,272.0
3,0,10,-0.6942684674149221,0.7776116906532069,0.32574987155479196,323.0
3,0,10,-0.701231181395815,0.7775040101879986,0.3264732720591261,353.0
3,0,10,-0.7096843165802854,0.777137896606291,0.32744368736981727,385.0
3,0,10,-0.7323743110228115,0.7756949783725016,0.3287846248900462,418.0
3,0,10,-0.7573777950947717,0.7649915401308109,0.3306195920229904,450.0
3,0,10,-0.7982865203690908,0.7621057036632323,0.33310738400130924,481.0
3,0,10,-0.8440891660133665,0.7460182421611339,0.3366890986934989,513.0
3,0,10,-0.910601992859595,0.738652898340896,0.34039432078886706,546.0
3,0,10,-0.97575786905779,0.7127019062257304,0.3440995428842352,577.0
3,0,10,-1.0491444295145484,0.6869662750409812,0.3473107353668881,609.0
